SensorDataID,Timestamp,EquipmentID,TimeID,SensorID,LocationID,Temperature,Vibration,Pressure,Voltage,TempNorm,VibNorm,VoltNorm,PresNorm,HealthScore,PredictedFailure,ReactiveCost,PreventiveCost,CostAvoided
SD_0236,2024-02-23,EQT_004,75,SNS_004,LOC_01,64.91337685616544,5.487944276551363,1.1784298674618867,212.90589035607368,0.6276767154405138,0.5365343771526099,0.5466505578003068,0.7278178186960298,60.419999999999995,False,0,0,0
SD_0237,2024-09-15,EQT_003,359,SNS_007,LOC_03,61.08053759296844,7.959972826361313,2.796475599104445,228.97928310871592,0.6889017077826316,0.36241055667815647,0.3959560971362868,0.19500090404548717,43.36,True,2673,361,2312
SD_0238,2024-05-23,EQT_020,137,SNS_001,LOC_01,64.88958235390189,4.621215114978593,2.3319320449658374,230.49360254277832,0.6280568039646686,0.5975847209851166,0.38175874914007335,0.34797350450818476,51.35999999999999,False,0,0,0
SD_0239,2024-01-12,EQT_012,90,SNS_008,LOC_01,80.9578780159936,6.349457092127013,2.049592544988864,227.43050325956645,0.37138512761530135,0.47585146034436016,0.41047652525290307,0.4409469343190923,42.449999999999996,True,4131,610,3521
SD_0240,2024-11-25,EQT_007,325,SNS_010,LOC_06,64.82594978710291,4.6808694360158976,2.841529468201366,218.138370190938,0.6290732576031983,0.5933828122783489,0.4975939747387987,0.18016481934414705,50.23,False,0,0,0
SD_0241,2024-08-11,EQT_011,61,SNS_006,LOC_02,65.16877865418158,6.279518883564489,2.474208967110568,199.89065711383165,0.6235969792308983,0.48077774166622517,0.6686735546896023,0.3011222016057786,52.53,False,0,0,0
SD_0242,2024-09-28,EQT_001,138,SNS_005,LOC_06,58.811946911423206,4.499883088416205,1.762498380691478,215.2083912878424,0.7251397124489566,0.6061310607968373,0.5250636942531411,0.535486058797251,61.150000000000006,False,0,0,0
SD_0243,2024-12-23,EQT_006,50,SNS_010,LOC_03,87.68909642515825,6.146945973890412,2.0387881548891644,242.172095708508,0.2638620181775015,0.4901158625894805,0.2722682230226935,0.4445047829540371,36.95,True,2513,1151,1362
SD_0244,2024-06-04,EQT_015,259,SNS_009,LOC_01,79.34632365470634,6.456471658176897,1.0178628500926272,235.1985683115248,0.3971277681627737,0.46831360845003067,0.3376478206089842,0.7806919872786942,48.33,True,4985,951,4034
SD_0245,2024-01-08,EQT_015,107,SNS_002,LOC_04,50.076437970970986,2.866687733884382,2.5320951552744253,224.4107559503008,0.8646789498803693,0.7211694630572293,0.43878785933864595,0.2820604782099651,61.99,False,0,0,0
SD_0246,2024-05-01,EQT_019,113,SNS_005,LOC_01,65.17759920776814,7.204750841341202,1.852024161004139,214.23321914322332,0.6234560815076424,0.41560659980157105,0.5342063216156058,0.5060055261305687,51.980000000000004,False,0,0,0
SD_0247,2024-12-13,EQT_011,350,SNS_006,LOC_04,80.28517884394925,4.667045226103957,1.011387577380509,219.79572283998212,0.38213068693275903,0.5943565567948079,0.4820556333679805,0.7828242723930889,54.59,False,0,0,0
SD_0248,2024-06-12,EQT_002,254,SNS_007,LOC_06,87.81392548982836,4.060406610747702,1.4090807152955045,214.29993641446427,0.2618680241684424,0.6370867402149325,0.5335808206176925,0.6518652849073318,50.68,False,0,0,0
SD_0249,2024-03-30,EQT_014,118,SNS_005,LOC_06,83.40838759366656,3.5799837766599563,2.4354560242247048,237.8957753212532,0.33224118762075805,0.6709265837397793,0.3123604303308227,0.313883412898066,42.620000000000005,True,4938,969,3969
SD_0250,2024-05-15,EQT_002,198,SNS_009,LOC_02,71.44317089742114,5.596400556196482,2.8069013575180763,207.4154950240988,0.5233711177572913,0.5288949743764139,0.5981252014002526,0.1915677375272555,47.36,True,2595,1104,1491
SD_0251,2024-07-04,EQT_004,337,SNS_001,LOC_01,55.686231392069615,4.990756622192955,2.0102127594590438,233.8550392344547,0.7750692543876491,0.5715550948042218,0.3502439409658533,0.453914562745947,56.48,False,0,0,0
SD_0252,2024-11-11,EQT_017,365,SNS_007,LOC_05,83.70248993911311,5.741614371083372,1.508974329003553,212.06196142511848,0.3275432567629051,0.5186664581095936,0.5545627277476349,0.6189706602324259,48.86,True,4370,795,3575
SD_0253,2024-06-26,EQT_003,51,SNS_010,LOC_06,72.03103148679496,5.780441568636959,1.289625155160449,239.81390245542988,0.5139807526490442,0.5159315625207596,0.29437722426984597,0.6912015915050449,50.61,False,0,0,0
SD_0254,2024-01-28,EQT_013,245,SNS_007,LOC_06,75.6886201461507,6.217169290700356,2.707307309070554,226.4016388571201,0.4555551776947517,0.48516949891974237,0.420122538923388,0.22436371638843153,41.11,True,4865,376,4489
SD_0255,2024-08-07,EQT_009,35,SNS_004,LOC_02,73.22579561791503,10.552568232306117,2.224733889223613,208.75918900082695,0.4948958341968551,0.17979429317977103,0.5855275350433936,0.38327348984346826,39.62,True,2178,1094,1084
SD_0256,2024-12-22,EQT_007,302,SNS_009,LOC_04,61.44470500423732,5.079383514663702,1.8349301896776269,215.3603137974699,0.6830845718593295,0.5653124269697538,0.5236393601997549,0.5116345123101318,58.160000000000004,False,0,0,0
SD_0257,2024-02-10,EQT_015,69,SNS_005,LOC_02,78.64250212222989,3.5308532268548536,1.7158641069622296,230.6746091008499,0.40837046971560254,0.674387222992806,0.3800617405454963,0.5508425653282272,51.1,False,0,0,0
SD_0258,2024-08-15,EQT_011,349,SNS_004,LOC_01,77.26459031113447,0.9603733353235322,2.335914818866814,212.5128576463891,0.43038095183847214,0.8554457221758361,0.5503353960370568,0.346661990710911,56.510000000000005,False,0,0,0
SD_0259,2024-07-10,EQT_020,320,SNS_007,LOC_03,70.74211157085202,2.6093664036188278,2.32215924703568,220.3320472807181,0.5345696963965538,0.7392945664743606,0.4770273780654805,0.3511916533767978,54.779999999999994,False,0,0,0
SD_0260,2024-05-24,EQT_002,49,SNS_004,LOC_03,79.71105799862487,7.470697301505821,1.5517077932720271,212.30583746276585,0.3913015761730024,0.3968739627173106,0.552276292734958,0.6048986768894437,46.79,True,3668,872,2796
SD_0261,2024-07-19,EQT_015,74,SNS_003,LOC_04,61.26000452576694,6.439849013546215,1.428813754549529,246.38675722372815,0.6860349396163385,0.4694844680623543,0.23275409220466223,0.6453672627028951,52.23,False,0,0,0
SD_0262,2024-07-30,EQT_014,192,SNS_009,LOC_06,72.30997224116891,2.3000279069700125,1.4540486521432527,248.96607839426997,0.509525009953431,0.7610836355611463,0.20857192863436105,0.6370574974011685,55.03,False,0,0,0
SD_0263,2024-08-07,EQT_020,261,SNS_008,LOC_04,75.2612747293579,9.928424881998442,1.7658877097628216,241.94685930087587,0.4623815061875241,0.22375746855962356,0.27437990407798574,0.5343699643487366,36.76,True,3146,1130,2016
SD_0264,2024-08-27,EQT_011,356,SNS_001,LOC_06,57.65072367864938,5.653528955323017,1.6551072732086218,218.1343905229925,0.7436888554346097,0.5248709856104806,0.4976312857112795,0.5708495824795103,59.43000000000001,False,0,0,0
SD_0265,2024-02-15,EQT_003,70,SNS_007,LOC_06,74.42903389163946,5.920633439760678,2.809046009084783,213.95871029939548,0.4756755515197584,0.5060567800465035,0.5367799513902742,0.1908615111157108,44.0,True,4632,624,4008
SD_0266,2024-02-04,EQT_017,90,SNS_009,LOC_03,82.33645146681296,9.48845035987216,1.7481096888702805,208.31254630728804,0.3493640765944817,0.2547482290465685,0.5897149882368898,0.5402242057062665,40.72,True,4582,976,3606
SD_0267,2024-09-09,EQT_012,260,SNS_008,LOC_04,71.96769075957133,8.478911441656425,1.375166776025135,243.0358193620466,0.514992544501744,0.3258577529923518,0.2641704696649677,0.6630330288915148,43.769999999999996,True,2613,1081,1532
SD_0268,2024-03-22,EQT_015,126,SNS_008,LOC_02,74.65885097485656,6.562274951664321,1.4032512795502363,233.96085566051752,0.4720045003240664,0.4608610757184704,0.34925186981445866,0.6537848981217211,48.05,True,3750,1001,2749
SD_0269,2024-09-12,EQT_016,231,SNS_006,LOC_06,80.62344039234166,6.658427881652511,1.9080141994792024,234.6814132226101,0.37672736597724266,0.45408829167410997,0.3424963556011279,0.4875681983294786,41.53,True,2638,728,1910
SD_0270,2024-07-15,EQT_005,295,SNS_004,LOC_05,71.12199891133727,6.845570192341733,1.0889379385105795,216.25108094678663,0.528501453531426,0.44090643173477806,0.5152880632950335,0.7572872042254214,54.53,False,0,0,0
SD_0271,2024-10-29,EQT_020,129,SNS_008,LOC_05,72.0220260045571,4.518065736575968,1.9699396430688016,193.63153773613135,0.5141246043848432,0.604850318240622,0.7273552924763688,0.4671763619638391,57.46,False,0,0,0
SD_0272,2024-01-10,EQT_006,280,SNS_003,LOC_02,63.23296485467533,5.573585795088395,1.331895249759218,197.08063585688856,0.6545192738829514,0.5305019919683659,0.6950186234803752,0.6772821942064041,63.0,False,0,0,0
SD_0273,2024-11-07,EQT_019,313,SNS_009,LOC_05,74.85063222679234,6.148640988149426,2.5793051833708507,220.86451094353765,0.4689410257364741,0.48999646981039596,0.47203531909407304,0.2665143777388941,43.54,True,4766,432,4334
SD_0274,2024-10-12,EQT_005,100,SNS_002,LOC_01,71.6515151639522,4.7464348112431765,2.0582811746209724,212.15988615450496,0.5200430689540528,0.5887645429520125,0.5536446443966175,0.4380857983557585,53.1,False,0,0,0
SD_0275,2024-08-29,EQT_003,326,SNS_002,LOC_06,79.99089795053322,3.0691609805688937,3.0605118007662218,210.43448058411053,0.3868314698794458,0.7069077283943006,0.5698210090172445,0.10805468764734988,46.37,True,3917,458,3459
SD_0276,2024-09-07,EQT_001,297,SNS_007,LOC_02,80.63459954183239,4.467739197382664,1.8858997102488944,225.17722560592932,0.3765491120001781,0.6083952001459176,0.4316019009571281,0.49485042385026407,48.08,True,2325,966,1359
SD_0277,2024-12-30,EQT_006,182,SNS_010,LOC_04,82.91209039012881,3.0241347841881585,0.434128083014873,235.2048974478924,0.3401689378861496,0.7100792667391347,0.3375884824340226,0.9729138457133667,57.720000000000006,False,0,0,0
SD_0278,2024-01-05,EQT_015,174,SNS_004,LOC_06,69.91739649104869,5.128745141744461,2.728840600178102,209.4815939710488,0.5477435268073995,0.5618355111821923,0.5787547006428472,0.21727287741779971,49.21,True,4441,1127,3314
SD_0279,2024-04-28,EQT_002,316,SNS_010,LOC_02,53.23418914375884,1.4390856959869738,2.2509615792385342,200.4158547151573,0.8142376769502364,0.8217263603369644,0.6637496179394848,0.3746368013995793,69.85,False,0,0,0
SD_0280,2024-10-15,EQT_003,364,SNS_008,LOC_03,82.41639746464774,5.682077021015095,2.3284539394803367,209.8379323678341,0.3480870355371599,0.5228601276590857,0.5754138862084699,0.3491188327256588,44.62,True,4535,826,3709
SD_0281,2024-03-05,EQT_017,188,SNS_009,LOC_04,79.31120964097408,1.7374510088636703,1.4987082051279754,204.340540561721,0.397688672253509,0.8007102162559666,0.6269541245408426,0.622351259644318,60.940000000000005,False,0,0,0
SD_0282,2024-05-25,EQT_012,57,SNS_007,LOC_03,68.6470839531391,4.19305388001399,1.9785759722023053,228.89248923888985,0.5680352400948327,0.6277433815785909,0.3967698242444129,0.46433244837547055,53.1,False,0,0,0
SD_0283,2024-08-11,EQT_018,31,SNS_005,LOC_06,80.54940199567338,6.008202148961692,2.09323043756783,219.9383686868512,0.3779100402189111,0.4998886481285815,0.48071827172375864,0.42657712583279367,44.48,True,3263,861,2402
SD_0284,2024-08-26,EQT_015,84,SNS_008,LOC_04,60.51410197483759,6.58229342302506,1.8810896911969508,248.2073384235334,0.6979498347717705,0.45945102213569183,0.21568541814052558,0.4964343466409167,48.96,True,3100,494,2606
SD_0285,2024-06-25,EQT_012,152,SNS_004,LOC_05,85.30240212870275,6.344718417767003,1.132818587373263,231.02027679457396,0.30198658589067495,0.47618524131287393,0.3768209682035052,0.742837456926781,45.739999999999995,True,2397,311,2086
SD_0286,2024-09-23,EQT_016,36,SNS_002,LOC_02,71.6637544820595,5.639467828947762,3.384346024129527,247.20784205497247,0.5198475605839034,0.5258614179599863,0.22505609479316793,0.0014171876209861513,35.9,True,3893,496,3397
SD_0287,2024-12-06,EQT_008,213,SNS_006,LOC_06,66.71072386995104,2.7614533695050163,2.4179146189141125,198.94186960138575,0.5989662609709561,0.7285819217735109,0.677568815613858,0.31965973755530325,59.77,False,0,0,0
SD_0288,2024-10-08,EQT_014,364,SNS_009,LOC_01,68.78298443761112,6.961216709733515,2.2102920235101977,171.20711805352576,0.565864393484858,0.432760565687086,0.937593160845409,0.38802914673297284,56.47,False,0,0,0
SD_0289,2024-03-03,EQT_017,106,SNS_001,LOC_04,72.68515013999787,2.8071972709897777,2.656942810506989,223.64488042653105,0.5035319947484115,0.7253598299855555,0.44596824749728686,0.24094857317447482,50.61,False,0,0,0
SD_0290,2024-08-04,EQT_008,342,SNS_010,LOC_04,74.87987926700536,7.18915164090865,2.3220961055194205,221.8483036148816,0.4684738394836443,0.416705370435054,0.46281187085916203,0.3512124456617264,42.84,True,4284,909,3375
SD_0291,2024-12-07,EQT_015,220,SNS_007,LOC_06,75.48280280399406,6.255409514963411,1.6613985599601495,218.15821878178093,0.4588428619236239,0.48247594833554913,0.49740788629200666,0.568777883311448,49.559999999999995,True,2583,831,1752
SD_0292,2024-11-10,EQT_014,163,SNS_010,LOC_06,70.70392556041875,7.717803029479075,2.624891378908845,221.43695088444468,0.5351796719357844,0.3794684220656333,0.4666684665891252,0.2515029997647046,41.8,True,2554,513,2041
SD_0293,2024-10-09,EQT_018,220,SNS_009,LOC_03,77.0023957346148,5.049736968032594,2.4261080032890074,203.13960722904088,0.4345691945059124,0.5674006593098211,0.6382133529841921,0.316961684158045,49.16,True,4293,1013,3280
SD_0294,2024-06-25,EQT_020,270,SNS_010,LOC_05,75.08279274333434,3.3624717855779584,1.6803570913429706,228.44768046826675,0.46523254101500167,0.6862476118440519,0.40094008367994216,0.562534903894886,53.81,False,0,0,0
SD_0295,2024-04-07,EQT_007,120,SNS_009,LOC_03,68.52427004425601,2.4146949516815,2.395007334142522,231.04289860153503,0.56999704441652,0.7530067612430021,0.37660887975076185,0.32720302793105166,53.769999999999996,False,0,0,0
SD_0296,2024-04-14,EQT_003,336,SNS_010,LOC_03,67.01809375578736,2.636841330854148,1.8797149839119596,202.0037692449534,0.5940563971300107,0.7373592978473703,0.648862286600627,0.4968870330389662,62.86000000000001,False,0,0,0
SD_0297,2024-04-08,EQT_012,182,SNS_003,LOC_05,81.08365542894838,1.726450502785974,2.1042390998993064,214.69545368726065,0.36937598488424295,0.8014850657800743,0.5298726886119243,0.4229520110519325,54.17999999999999,False,0,0,0
SD_0298,2024-11-06,EQT_003,106,SNS_005,LOC_01,80.24326035997905,6.88400583387313,2.299825233456613,215.6220422629036,0.382800284242699,0.4381991164222798,0.5211855515642091,0.3585461675133554,42.22,True,4289,655,3634
SD_0299,2024-01-06,EQT_020,217,SNS_008,LOC_03,75.57136355161263,7.134833906064799,2.68424885065248,209.93783646759584,0.4574282106109997,0.4205313826836815,0.5744772454716071,0.23195678772791953,42.47,True,4960,440,4520
SD_0300,2024-07-15,EQT_014,205,SNS_008,LOC_03,84.241954659902,6.107399850513696,1.6770020074364729,202.58331414800168,0.3189259573847951,0.49290139760599044,0.643428822245002,0.5636397215279694,48.5,True,4485,519,3966
SD_0301,2024-12-16,EQT_015,70,SNS_004,LOC_04,55.386723438323656,4.933918175853442,2.182481090326132,220.18757486538135,0.7798535333295227,0.5755586599844172,0.478381864516788,0.39718719172694444,58.17,False,0,0,0
SD_0302,2024-05-12,EQT_014,44,SNS_001,LOC_05,69.35605358493297,9.121918872925026,3.0078631131155977,223.9120828099645,0.55671030385392,0.2805658365480369,0.4434631186996953,0.12539172007221747,36.5,True,2573,870,1703
SD_0303,2024-12-23,EQT_007,329,SNS_001,LOC_02,63.43682887665356,4.803703034071985,1.911976251986524,210.8472683685356,0.6512627915920559,0.5847307053365444,0.5659509590844196,0.48626350801612667,58.120000000000005,False,0,0,0
SD_0304,2024-09-15,EQT_017,301,SNS_004,LOC_01,97.56272265137852,5.441833616287787,2.098278388849791,203.63817103365312,0.10614272744339454,0.539782302557966,0.633539118689115,0.4249148527741513,40.550000000000004,True,3603,669,2934
SD_0305,2024-01-23,EQT_012,228,SNS_006,LOC_01,82.13219820395986,4.904296973341761,3.007115237238994,226.1583586756206,0.3526267765396922,0.5776451071448993,0.42240338754729073,0.12563799303553416,38.87,True,2274,315,1959
SD_0306,2024-02-22,EQT_020,184,SNS_008,LOC_05,74.20938016341724,4.323383867073105,2.318738735974552,208.4901928714652,0.4791842553564818,0.6185632467978401,0.5880494809236877,0.3523180159476926,51.739999999999995,False,0,0,0
SD_0307,2024-06-13,EQT_004,107,SNS_006,LOC_06,82.84990578846157,6.261948979662195,1.2630098604194422,215.3619172960119,0.3411622620251063,0.48201532397208957,0.5236243267620928,0.6999659168569755,49.17,True,3492,671,2821
SD_0308,2024-07-20,EQT_009,84,SNS_009,LOC_06,86.16275663755115,3.7330066215909534,1.6022611739228176,213.4588505776267,0.28824345851209215,0.660148017941539,0.5414663354249848,0.5882516218793452,51.05,False,0,0,0
SD_0309,2024-03-23,EQT_006,338,SNS_009,LOC_04,86.05631691524071,3.5988443469707203,2.344789607182721,238.6856299625449,0.2899437049184385,0.6695980899571772,0.3049552283921805,0.34373955333093786,41.760000000000005,True,4493,1151,3342
SD_0310,2024-05-24,EQT_016,250,SNS_002,LOC_04,84.21703485100353,6.362938770818708,2.2115024539452377,209.1785430391957,0.3193240213275297,0.4749018429136118,0.5815959238638642,0.38763055613866226,43.21,True,2577,986,1591
SD_0311,2024-03-25,EQT_002,363,SNS_010,LOC_05,72.37459676717938,4.004783266875322,2.0812899333694097,245.8828986851348,0.5084927109608548,0.6410047164629687,0.2374779667402239,0.43050909294716916,47.839999999999996,True,4946,1155,3791
SD_0312,2024-03-18,EQT_008,21,SNS_001,LOC_04,69.98634580516048,5.266964056150359,3.080612091583232,231.2845290721226,0.5466421445321178,0.5520996990937613,0.3743434978238999,0.10143573076173329,42.480000000000004,True,3729,1044,2685
SD_0313,2024-01-01,EQT_011,196,SNS_002,LOC_01,65.37810820019315,4.317343760472946,1.6912564219208026,247.3134801368403,0.6202531917742734,0.6189886975627084,0.22406569568965345,0.5589457916858378,52.839999999999996,False,0,0,0
SD_0314,2024-02-20,EQT_013,178,SNS_005,LOC_01,80.02447266729007,4.976897403546704,1.962793088283982,229.96958244369512,0.3862951542045192,0.572531305252787,0.38667164633755324,0.46952969796440025,45.89,True,4548,874,3674
SD_0315,2024-06-21,EQT_017,7,SNS_004,LOC_02,73.41064264671219,3.653421763066752,1.0184448952808822,216.68433328446744,0.49194312547482805,0.6657537863778372,0.5112261500223984,0.7805003217927757,60.57,False,0,0,0
SD_0316,2024-07-23,EQT_008,70,SNS_004,LOC_06,70.81528969482804,3.718822494501813,2.580329944400486,206.2395050627171,0.5334007639753426,0.6611471141692287,0.6091505758002893,0.2661769274435244,53.339999999999996,False,0,0,0
SD_0317,2024-09-16,EQT_018,127,SNS_009,LOC_05,70.29338638272198,3.3605357563794307,1.60057384946871,214.6688291383859,0.5417375409943629,0.6863839811431135,0.530122304364793,0.5888072520398966,59.21999999999999,False,0,0,0
SD_0318,2024-10-14,EQT_018,160,SNS_008,LOC_03,89.50192630634689,6.686660219722903,2.5285683844004643,242.3092153783484,0.23490424354315426,0.4520996728265967,0.2709826714897336,0.28322183177309074,31.69,True,3155,974,2181
SD_0319,2024-02-03,EQT_014,248,SNS_006,LOC_06,84.52680412841671,5.3437696685026586,2.476015065718651,219.28091811482676,0.3143758300951048,0.5466896941576571,0.48688213276350006,0.3005274595233429,41.58,True,2892,1029,1863
SD_0320,2024-12-13,EQT_015,203,SNS_001,LOC_03,93.30393856128164,6.837101647587329,3.1745496293938893,229.91379080732665,0.17417167554110985,0.44150293591617557,0.38719471515578563,0.07050242146933564,27.62,True,4077,1163,2914
SD_0321,2024-04-04,EQT_006,148,SNS_002,LOC_02,80.29016299892109,7.050773129087924,2.3246377882656057,223.1045701759899,0.38205107105820024,0.42645242418637364,0.4510338713546493,0.35037547824334064,40.28,True,2188,712,1476
SD_0322,2024-03-12,EQT_011,143,SNS_006,LOC_02,75.56954440254898,4.080171345728653,1.8219566878399456,223.74491767763865,0.4574572693269653,0.6356945592201729,0.4450303584135093,0.5159066420072012,52.01,False,0,0,0
SD_0323,2024-02-08,EQT_013,199,SNS_002,LOC_04,74.74597549255076,6.763169968777127,2.226811479998546,224.32239525947367,0.4706127910552074,0.44671050779859267,0.4396162760178754,0.3825893463208483,43.96,True,4362,1008,3354
SD_0324,2024-06-02,EQT_001,154,SNS_010,LOC_02,64.79698452738526,4.971758556133135,1.620373576085706,227.4301223024868,0.6295359427518893,0.5728932734608624,0.41048009687729725,0.5822872699153601,55.93,False,0,0,0
SD_0325,2024-09-06,EQT_006,142,SNS_005,LOC_02,62.38581008248599,4.682652989041496,2.1595800887544545,207.78838763363785,0.6680515513614017,0.5932571830388078,0.594629184626143,0.4047284130664931,57.830000000000005,False,0,0,0
SD_0326,2024-06-10,EQT_009,313,SNS_005,LOC_03,80.07341021892874,7.504734193321551,1.899548747228814,215.87643593640703,0.38551343573980573,0.39447648488863174,0.5188005095251761,0.49035584274580457,43.580000000000005,True,2996,557,2439
SD_0327,2024-04-27,EQT_008,165,SNS_006,LOC_04,65.65321289516746,6.107536925630864,1.9648307751640643,224.6396999952451,0.6158587255088049,0.4928917423602632,0.43664141770643666,0.4688586946576104,51.370000000000005,False,0,0,0
SD_0328,2024-09-15,EQT_011,314,SNS_006,LOC_02,77.11457753867236,4.295151489872545,1.5508167560362185,222.45230833750296,0.43277722525734524,0.6205518684015896,0.4571490859502954,0.6051920923977558,52.849999999999994,False,0,0,0
SD_0329,2024-11-01,EQT_019,21,SNS_006,LOC_06,86.15466683095212,5.977586631053296,2.150223029881388,213.08193094581648,0.28837268343207006,0.5020451325043076,0.5450001071372441,0.40780966048827616,42.77,True,4083,928,3155
SD_0330,2024-09-24,EQT_009,82,SNS_002,LOC_02,68.34546066969104,2.468574695660821,2.412115012843034,226.2490137214166,0.5728533088817582,0.7492116000307313,0.4215534603761618,0.3215695279602033,54.52,False,0,0,0
SD_0331,2024-02-23,EQT_017,69,SNS_010,LOC_04,95.10481634591578,5.494625962279233,1.1739516026641366,208.4328796516417,0.14540482125843185,0.536063735077608,0.5885868151930069,0.7292924959476444,46.800000000000004,True,3580,431,3149
SD_0332,2024-08-23,EQT_012,131,SNS_003,LOC_05,65.09304879055901,2.0008168982836327,1.6557036733674313,201.65490746595597,0.6248066726205694,0.7821593484466196,0.652133004764573,0.5706531899509806,66.66,False,0,0,0
SD_0333,2024-08-09,EQT_014,87,SNS_006,LOC_04,84.90194756489846,3.031200748263634,2.084023584590135,224.4247865183372,0.3083833653845881,0.7095815570099118,0.4386563171735539,0.42960891096796205,47.9,True,2306,1066,1240
SD_0334,2024-09-07,EQT_015,218,SNS_008,LOC_03,79.24756181132362,6.169279396538238,0.826341679393293,202.02262393718863,0.3987053696977143,0.4885427493355866,0.6486855163492494,0.8437592524781069,56.47,False,0,0,0
SD_0335,2024-11-08,EQT_016,305,SNS_001,LOC_05,86.94095249946152,-0.34049199485362,2.87013221685646,224.20186003629453,0.27581271659614015,0.947075586738129,0.44074634175617516,0.17074603222898865,48.92,True,3050,357,2693
SD_0336,2024-04-21,EQT_020,345,SNS_001,LOC_06,63.83802388640311,8.60502371814951,1.6444445927234723,190.6797850660187,0.6448541843656929,0.3169747037276518,0.755029149731122,0.5743607666239996,55.44,False,0,0,0
SD_0337,2024-09-11,EQT_001,341,SNS_002,LOC_01,98.07020916953611,6.668985441409202,1.530956240620786,209.125182412648,0.09803624134932075,0.4533446422369448,0.5820962009965172,0.6117320920653041,40.42,True,3151,374,2777
SD_0338,2024-10-29,EQT_010,161,SNS_006,LOC_04,73.21224916217095,1.3229337550205238,1.8963288618716057,215.0863463042633,0.4951122225169075,0.8299078272209761,0.5262079145966763,0.4914161399599103,60.099999999999994,False,0,0,0
SD_0339,2024-07-25,EQT_008,178,SNS_009,LOC_03,81.76647939299282,9.79699721338646,2.068686419399112,195.9004723807351,0.35846869420522687,0.2330149214221838,0.7060831262441173,0.43465938690739736,40.56,True,2022,882,1140
SD_0340,2024-08-16,EQT_018,117,SNS_004,LOC_06,89.44487488946501,10.348207784972036,1.6217635510238313,214.4099159069024,0.23581557123571872,0.19418895777473053,0.532549719060472,0.5818295559314532,35.19,True,4399,988,3411
SD_0341,2024-12-06,EQT_001,196,SNS_003,LOC_05,68.95337932504785,4.639016682020523,2.4902068329944638,237.77529456928616,0.5631425403201239,0.5963308208778499,0.31348998537980804,0.2958541591922942,46.97,True,2284,1159,1125
SD_0342,2024-03-06,EQT_002,327,SNS_008,LOC_06,83.2572636294718,3.147021870599513,2.199853269720612,200.94536909674667,0.3346552109896424,0.7014233922046094,0.6587852096545983,0.39146659258397326,52.09,False,0,0,0
SD_0343,2024-03-15,EQT_001,86,SNS_010,LOC_04,67.28530354778508,8.372607148405727,1.5813790531973222,214.8194013171797,0.5897880424338232,0.3333455749574627,0.5287106302009417,0.5951280326746221,50.17,False,0,0,0
SD_0344,2024-04-12,EQT_001,289,SNS_009,LOC_02,88.9696158045784,4.312419725119481,1.7387974415388143,245.539670040583,0.24340726288637102,0.6193355349194057,0.24069587202451265,0.5432906968409624,41.56,True,4557,1138,3419
SD_0345,2024-07-10,EQT_009,81,SNS_005,LOC_04,67.39819268771267,5.322079015625708,1.2416151518048404,204.07208705483848,0.5879847743463924,0.5482175322353403,0.6294709831192146,0.7070111210875798,60.81999999999999,False,0,0,0
SD_0346,2024-09-08,EQT_013,152,SNS_009,LOC_01,75.3850698249576,7.434579467845535,1.373329552232582,240.95835027600808,0.4604040285894258,0.39941801714769865,0.2836475700061689,0.6636380203905357,44.74,True,3278,915,2363
SD_0347,2024-08-13,EQT_001,61,SNS_002,LOC_04,78.0612070101196,4.692977072413607,2.193799164106181,215.81492079931056,0.41765595922965454,0.5925299791237127,0.519377238442965,0.39346018881637096,48.559999999999995,True,2566,904,1662
SD_0348,2024-10-20,EQT_013,61,SNS_003,LOC_05,82.84299769722615,4.517891499366663,1.5865677219650858,221.5286812882437,0.3412726104649817,0.6048625910958669,0.4658084575082974,0.5934194218301209,49.57,True,3742,781,2961
SD_0349,2024-11-01,EQT_020,354,SNS_007,LOC_05,94.68476308426546,2.455210045589563,2.9021422265245462,239.3722334711408,0.15211466635284138,0.7501529742433757,0.29851804695760925,0.16020524573838063,36.24,True,2560,1128,1432
SD_0350,2024-04-07,EQT_007,28,SNS_007,LOC_04,70.4803101038551,3.738913808523969,2.035461600154571,212.7235309104847,0.5387516596126871,0.6597319297223668,0.5483602502543473,0.4456002060285771,55.83,False,0,0,0
SD_0351,2024-12-03,EQT_002,43,SNS_006,LOC_05,86.38734774273607,4.478460307487864,1.3235882874480025,229.46538510105228,0.2846558860231836,0.6076400306106028,0.39139869729605764,0.6800176484288796,48.199999999999996,True,4512,700,3812
SD_0352,2024-10-12,EQT_006,169,SNS_006,LOC_02,94.70258448634137,2.5228736219306658,1.4283263569662186,233.26895660088385,0.15182999091233954,0.7453869126133903,0.35573869914974626,0.6455277610568471,46.94,True,2505,1068,1437
SD_0353,2024-11-30,EQT_007,86,SNS_002,LOC_06,76.65733360864917,2.7041283635812445,2.526484847340714,210.237789891369,0.44008114650000113,0.7326197590553397,0.5716650626228807,0.28390793338692416,52.290000000000006,False,0,0,0
SD_0354,2024-12-12,EQT_014,177,SNS_010,LOC_04,69.49867249879709,5.067202633287979,1.9617431986954628,208.57854749351807,0.5544321384236564,0.5661704193266989,0.5872211211416348,0.46987542300809887,54.76,False,0,0,0
